,id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zip_code,school_type,school_level
2955,262578006233,0.0892156862745098,0.485436893203884,0.674568965517241,38583.0,18.6,0.465277777777778,MI,48445,Regular School,Other
908,170447000131,0.056542332741267,0.596836765144733,0.723727693324521,61518.0,20.3,0.179153094462541,IL,62613,Regular School,High
1653,180798001369,0.0965651328580687,0.506031016657094,0.592165898617512,50291.0,20.5238095238095,0.257197696737044,IN,46172,Regular School,High
6073,470222000775,0.0723219140837412,0.618775933609959,0.806970509383378,50385.0,19.6,0.507333908541846,TN,37918,Regular School,High
7658,550873001005,0.130577159230454,0.476411446249033,0.593856655290102,38091.0,22.9,0.364035087719298,WI,54950,Regular School,High
6549,481701001473,0.132789749563192,0.355792535142996,0.526147278548559,48908.0,19.8840048840049,0.379518072289157,TX,77632,Regular School,Other
3293,291851001003,0.0613650594865373,0.514453961456103,0.848515864892528,37247.0,20.4,0.317880794701987,MO,64762,Regular School,High
3658,341008003426,0.0777738137709597,0.856048166392994,0.971876690102758,91225.0,17.1489621489621,0.588555858310627,NJ,8854,Regular School,High
5804,422133007321,0.0423875432525952,0.701492537313433,0.742105263157895,52143.0,18.8339438339438,0.55984555984556,PA,16146,Regular School,High
294,120129004042,0.17962577962578,0.732925952552121,0.459114139693356,43632.0,22.3992673992674,0.230989136649514,FL,34957,Regular School,High
4890,390453602190,0.133473095737247,0.542771084337349,0.603947368421053,47883.0,21.0,0.0,OH,44077,Regular School,Other
5391,420282005199,0.0496853262669758,0.811620795107034,0.958885017421603,99046.0,23.2295482295482,0.134292565947242,PA,15237,Regular School,High
7507,550099000132,0.0357653791130186,0.645282010157712,0.786036036036036,67200.0,23.9,0.167330677290837,WI,53508,Regular School,High
7090,484050004585,0.0466128029832194,0.463853871880628,0.568047337278107,49625.0,22.2283272283272,0.309178743961353,TX,75839,Regular School,High
6204,470410001703,0.124081279723303,0.481327800829876,0.660862982588948,30161.0,18.6,0.469879518072289,TN,38382,Regular School,High
3565,340531000442,0.0852300242130751,0.756221003795867,0.64161220043573,59565.0,22.8388278388278,0.15439672801636,NJ,7024,Regular School,High
7732,551107001466,0.0234741784037559,0.745108135942327,0.83289124668435,74614.0,22.5,0.110787172011662,WI,53070,Regular School,High
320,120144002779,0.0723897911832947,0.665467625899281,0.269047619047619,34063.0,21.5445665445665,0.473355263157895,FL,32817,Regular School,High
4774,390442205325,0.332957110609481,0.343451864700781,0.430131004366812,18232.0,17.0,0.80938123752495,OH,45801,Regular School,High
4113,360010106220,0.126436781609195,0.547224926971762,0.671875,82750.0,17.4908424908425,0.618768328445748,NY,11423,Regular School,High
101,120030002494,0.0819672131147541,0.546031746031746,0.581609195402299,47981.0,21.9108669108669,0.269798657718121,FL,32065,Regular School,High
5450,420546002860,0.0683760683760684,0.731052984574111,0.941679626749611,67460.0,21.8620268620269,0.0885142255005269,PA,18707,Regular School,High
1741,181119001802,0.0395956192080876,0.565938206480784,0.89344262295082,57353.0,20.7484737484737,0.145833333333333,IN,47012,Regular School,High
1313,173192003349,0.0673076923076923,0.519741564967696,0.744230769230769,60119.0,19.9,0.0843091334894614,IL,62677,Regular School,High
7329,530486003335,0.0970708446866485,0.744749596122779,0.76980365605958,102266.0,21.959706959707,0.28780487804878,WA,98270,Regular School,High
7174,484538005165,0.132332878581173,0.322903629536921,0.31353919239905,23684.0,19.9084249084249,0.622920517560074,TX,77488,Regular School,High
6859,482802003137,0.12326656394453,0.573514431239389,0.564897959183673,50396.0,20.1770451770452,0.296551724137931,TX,75453,Regular School,High
1950,210438001086,0.26937984496124,0.789772727272727,0.657142857142857,11136.0,22.0,0.247727272727273,KY,42071,Regular School,High
4641,390025005193,0.433359936153232,0.395195195195195,0.0438689217758985,9559.0,23.0,0.0,OH,44115,Regular School,Other
7813,551497001951,0.0301826846703733,0.387526278906797,0.846041055718475,40980.0,21.8,0.425414364640884,WI,54563,Regular School,High
2417,250714001090,0.0608132421734437,0.839761570827489,0.969758064516129,121127.0,23.7667887667888,0.0818619582664527,MA,1940,Regular School,High
5686,421809004931,0.0771725032425422,0.46378439079169,0.453175457481163,44454.0,19.6398046398046,0.415545590433483,PA,16301,Regular School,High
7237,530111000191,0.050412987752777,0.664511315593136,0.819840898455779,59551.0,23.2783882783883,0.222952477249747,WA,99037,Regular School,High
1477,180069000144,0.0770514603616134,0.579339723109691,0.792792792792793,56222.0,21.7594627594628,0.215503875968992,IN,47166,Regular School,High
672,130240001065,0.300409117475161,0.338483146067416,0.079646017699115,18532.0,20.9340659340659,0.364552459988145,GA,31520,Regular School,High
7128,484245004841,0.110590988882387,0.455745341614907,0.752823631624674,56568.0,18.3455433455433,0.543859649122807,TX,75160,Regular School,High
7543,550291000327,0.134899912967798,0.4874715261959,0.549270072992701,39730.0,19.7,0.3215859030837,WI,54520,Regular School,High
7620,550684000742,0.0698638247483718,0.595789473684211,0.7997557997558,53433.0,22.5,0.219101123595506,WI,54945,Regular School,High
7259,530240000346,0.0853858784893268,0.809034153507161,0.899189918991899,86791.0,21.8864468864469,0.377544320420223,WA,98012,Regular School,High
7809,551482001926,0.0573857598299681,0.370033508855912,0.81182408074982,43468.0,23.4,0.321428571428571,WI,54771,Regular School,High
1937,210387000989,0.1145958986731,0.485728346456693,0.3773173391494,35431.0,20.0,0.487980769230769,KY,41056,Regular School,High
441,120177001933,0.107083333333333,0.3815625,0.642901425914445,27144.0,19.7374847374847,0.599448601811737,FL,34981,Regular School,High
5034,390472102804,0.0502215657311669,0.562710721510452,0.71786022433132,59773.0,22.0,0.50530035335689,OH,44065,Regular School,Other
3716,341254004836,0.0843310775637689,0.313253012048193,0.254988913525499,32886.0,17.1489621489621,0.781844802342606,NJ,7055,Regular School,High
815,130477000780,0.0884184308841843,0.486166007905138,0.37779433681073,28378.0,18.6141636141636,0.886772486772487,GA,30453,Regular School,High
3799,341680001902,0.0801655029738816,0.510544384502207,0.529073482428115,52813.0,21.031746031746,0.512341062079282,NJ,8360,Regular School,High
1185,172038002299,0.0828488372093023,0.527908540685945,0.566942148760331,41275.0,20.2,0.280973451327434,IL,62448,Regular School,High
6513,481623001304,0.112275449101796,0.43254817987152,0.133037694013304,18421.0,15.2930402930403,0.824662813102119,TX,75215,Regular School,High
850,170000105115,0.100987091875475,0.570539419087137,0.785079928952043,44500.0,21.0,0.301282051282051,IL,61041,Regular School,High
3227,291255000524,0.121825542878174,0.474322239365219,0.661135371179039,41089.0,20.6,0.37620578778135,MO,65251,Regular School,High
5654,421641006455,0.0792727272727273,0.671116225546605,0.819383259911894,81201.0,22.1550671550672,0.13894324853229,PA,19047,Regular School,High
5360,420014500944,0.136550912301354,0.485803016858917,0.252019386106624,23936.0,15.1465201465201,0.604081632653061,PA,19144,Regular School,High
5409,420357004957,0.0600451467268623,0.762681958535509,0.905579399141631,74160.0,21.6178266178266,0.331165311653117,PA,18020,Regular School,High
5097,390481503129,0.0813507290867229,0.597422289613343,0.774757281553398,65403.0,22.0,0.205374280230326,OH,44074,Regular School,High
538,130111000425,0.0748971193415638,0.790389708664397,0.846323529411765,85417.0,22.5213675213675,0.199180327868852,GA,30189,Regular School,High
7520,550177000215,0.0869330453563715,0.884155844155844,0.886549707602339,78519.0,25.7,0.0841938046068308,WI,53005,Regular School,High
4334,370120003154,0.103347034644745,0.451524237881059,0.545008183306056,42005.0,21.4957264957265,0.657894736842105,NC,28349,Regular School,High
2737,261167004624,0.122352941176471,0.538817310868847,0.607214428857715,46852.0,19.4,0.501818181818182,MI,49045,Regular School,High
275,120111001194,0.0931307793923382,0.606004447739066,0.422641509433962,40780.0,22.9120879120879,0.185398655139289,FL,32311,Regular School,High
6738,482364011262,0.12881679389313,0.632821723730815,0.369565217391304,35481.0,21.1294261294261,0.636170212765957,TX,77003,Regular School,High
832,130537002093,0.197058823529412,0.437338262476895,0.557109557109557,34916.0,22.0573870573871,0.587924528301887,GA,30741,Regular School,High
4375,370180000742,0.105866784296427,0.559456398640997,0.441115702479339,48856.0,19.0781440781441,0.528180354267311,NC,27565,Regular School,High
1539,180333000454,0.0354027706516162,0.483301526717557,0.783808647654094,59904.0,20.1892551892552,0.279352226720648,IN,46125,Regular School,Other
1481,180084000157,0.105431309904153,0.485998755444928,0.785615491009682,49133.0,20.7728937728938,0.272479564032698,IN,47841,Regular School,High
5116,390483803236,0.105641592920354,0.372,0.470951792336218,33160.0,22.0,0.258012820512821,OH,44609,Regular School,High
4148,360012005717,0.196610169491525,0.378640776699029,0.254019292604502,14154.0,15.5860805860806,0.730434782608696,NY,11207,Regular School,High
5523,420960001154,0.0734573947110676,0.41093032957864,0.669404517453799,51438.0,22.1062271062271,0.261154855643045,PA,16041,Regular School,High
7858,551710002222,0.0744728577837595,0.435328589367936,0.666026871401152,42396.0,20.8,0.253405994550409,WI,54499,Regular School,High
3558,340459005478,0.112415071031501,0.273006134969325,0.383855024711697,39564.0,21.4957264957265,0.571078431372549,NJ,7201,Regular School,High
484,130015002357,0.072618254497002,0.301431127012522,0.707736389684814,34320.0,18.6141636141636,0.545966228893058,GA,31510,Regular School,High
1893,210299000651,0.0994690265486726,0.291423570595099,0.459354838709677,43365.0,16.4,0.63929889298893,KY,40118,Regular School,High
3768,341455005090,0.3725,0.190839694656489,0.0418848167539267,16629.0,17.6373626373626,0.693251533742331,NJ,8079,Regular School,High
5088,390480303093,0.0261750633267661,0.602366255144033,0.96767392832045,80088.0,22.0,0.164677804295943,OH,43031,Regular School,High
7521,550180000230,0.066126013724267,0.743509540193932,0.803904170363798,67420.0,20.1,0.388821385176185,WI,53223,Regular School,High
3779,341545002630,0.115269461077844,0.467908082408875,0.697720515361744,63818.0,20.4456654456654,0.23899913718723,NJ,8322,Regular School,High
776,130396003437,0.0529888742221384,0.797936085219707,0.870756773590782,84330.0,22.5702075702076,0.176576576576577,GA,30622,Regular School,High
4566,370438002485,0.0690978886756238,0.606344410876133,0.608996539792388,49861.0,21.0561660561661,0.258620689655172,NC,27021,Regular School,High
379,120156001605,0.0506950122649223,0.724189902034665,0.587822014051522,44722.0,18.3943833943834,0.341274951706375,FL,33707,Regular School,High
4044,360009505510,0.121212121212121,0.688455008488964,0.453333333333333,48239.0,19.4444444444444,0.748283752860412,NY,11203,Regular School,High
6438,481396000881,0.0841889117043121,0.628976486860304,0.853677028051554,66651.0,22.5946275946276,0.161659513590844,TX,76633,Regular School,High
1579,180432000746,0.137047580317202,0.510181414291003,0.551251008878128,47016.0,17.954822954823,0.623164763458401,IN,46323,Regular School,High
6907,483039003422,0.0407424173834314,0.336989907854322,0.614902943018159,43839.0,18.0769230769231,0.674145843957165,TX,75149,Regular School,High
5156,390489203452,0.0496785505552309,0.641621621621622,0.650918635170604,43995.0,23.0,0.233070866141732,OH,43449,Regular School,High
5384,420244006555,0.145135566188198,0.597687861271676,0.33203125,30313.0,21.4957264957265,0.342675159235669,PA,15003,Regular School,High
6668,482139002141,0.106336489439184,0.430395913154534,0.475550122249389,41422.0,21.6666666666667,0.315673289183223,TX,76048,Regular School,High
1265,172799002960,0.0690041029466617,0.614003590664273,0.67965367965368,65398.0,21.1,0.228699551569507,IL,62670,Regular School,High
4575,370462001792,0.133718689788054,0.482225010455876,0.625089605734767,43703.0,18.4188034188034,0.55421686746988,NC,28103,Regular School,High
7503,550081000103,0.110315566162822,0.511538461538461,0.472653612424038,38673.0,23.2,0.31419624217119,WI,53913,Regular School,High
4459,370297001248,0.0606190885640585,0.758978451715882,0.770945426594927,81755.0,20.1282051282051,0.508620689655172,NC,28078,Regular School,High
125,120039000603,0.179159663865546,0.500311720698254,0.576603773584906,59688.0,15.7326007326007,0.750155376009944,FL,33169,Regular School,High
251,120105001102,0.0967117988394584,0.48122866894198,0.5,33375.0,21.8131868131868,0.383169934640523,FL,32778,Regular School,High
3998,360008805687,0.117859725234996,0.528460997891778,0.318627450980392,28832.0,17.4175824175824,0.751046025104602,NY,10469,Regular School,High
139,120039002735,0.0970289582549831,0.612211221122112,0.896114864864865,85893.0,18.8583638583639,0.636363636363636,FL,33185,Regular School,High
878,170032105608,0.147991543340381,0.465419039869813,0.483807005948447,35833.0,19.9,0.314935064935065,IL,61462,Regular School,High
3161,290576000122,0.0771711587191891,0.567354368932039,0.640254237288136,39821.0,22.1,0.409942363112392,MO,65616,Regular School,High
3252,291443000675,0.12316384180791,0.556070435588508,0.894957983193277,61700.0,21.5,0.223478260869565,MO,63050,Regular School,High
1715,181038001702,0.0655439235320892,0.413778877887789,0.849699398797595,46875.0,20.2625152625153,0.335766423357664,IN,47387,Regular School,High
1094,171188001434,0.0523699038780245,0.737038186898479,0.814028314028314,73750.0,22.1,0.228295819935691,IL,61755,Regular School,High
7122,484206004791,0.076536312849162,0.405038759689922,0.546273546273546,34352.0,21.3003663003663,0.788778877887789,TX,78390,Regular School,High
7519,550177000214,0.0283251231527094,0.873369148119724,0.833197056418643,93199.0,25.3,0.0902140672782875,WI,53005,Regular School,High
6880,482892011022,0.0704519119351101,0.704849681808207,0.846666666666667,93750.0,19.6642246642247,0.347051597051597,TX,76002,Regular School,High
5434,420489004217,0.0712328767123288,0.784702549575071,0.884652981427175,87167.0,22.4969474969475,0.173742651861528,PA,15317,Regular School,High
740,130330001303,0.133033033033033,0.678203434610304,0.615514333895447,42828.0,18.8095238095238,0.516676418958455,GA,31313,Regular School,High
4701,390437800487,0.0695945945945946,0.412084181941616,0.536813922356091,40243.0,16.0,0.996491228070175,OH,44135,Regular School,Other
3404,292841001754,0.0595975232198142,0.606631762652705,0.768025078369906,61489.0,22.8,0.10920245398773,MO,64089,Regular School,High
6231,470455001641,0.0676713947990544,0.701942740286299,0.799209486166008,66935.0,20.3,0.17908787541713,TN,37090,Regular School,High
2267,250006601586,0.0726538849646821,0.964592984778292,0.726962457337884,67762.0,21.959706959707,0.617408906882591,MA,2215,Regular School,Other
3847,360007700700,0.0629853321829163,0.953983940704138,0.854761904761905,122031.0,19.1758241758242,0.733247422680412,NY,10006,Regular School,High
2514,251210001994,0.0793791574279379,0.560371517027864,0.56809024979855,42538.0,22.2771672771673,0.368131868131868,MA,1083,Regular School,High
4343,370126003112,0.113207547169811,0.553174912349046,0.513667425968109,38243.0,18.5897435897436,0.526315789473684,NC,27704,Regular School,High
